ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V04735636,A350_2655,2024-06-12,5.8,"{'temp': '-2.9°C', 'pressure': '963.5 hPa', 'vibrations': '4.476409866761516 m/s²'}",0
V04632239,A320_1930,2024-06-12,5.7,"{'temp': '13.4°C', 'pressure': '899.2 hPa', 'vibrations': '2.829838692555384 m/s²'}",0
V03604138,CRJ700_1968,2024-06-12,4.9,"{'temp': '-6.2°C', 'pressure': '870.0 hPa', 'vibrations': '4.099426833632982 m/s²'}",0
V07463640,A321_6807,2024-06-12,2.4,"{'temp': '15.1°C', 'pressure': '1057.2 hPa', 'vibrations': '3.347791989089393 m/s²'}",0
V09685951,A320_3178,2024-06-12,5.0,"{'temp': '12.9°C', 'pressure': '915.9 hPa', 'vibrations': '1.6282106497873772 m/s²'}",0
V00097661,A320_6242,2024-06-12,2.8,"{'temp': '23.8°C', 'pressure': '968.1 hPa', 'vibrations': '4.564347923527433 m/s²'}",1
V04000046,B777_3000,2024-06-12,4.8,"{'temp': '-3.4°C', 'pressure': '961.1 hPa', 'vibrations': '2.8206179822950257 m/s²'}",0
V06132155,B767_2417,2024-06-12,6.5,"{'temp': '-4.2°C', 'pressure': '983.2 hPa', 'vibrations': '4.389318800599543 m/s²'}",0
V02313158,A321_5105,2024-06-12,7.6,"{'temp': '-4.4°C', 'pressure': '1000.7 hPa', 'vibrations': '2.5805270178056827 m/s²'}",0
V00125196,A350_1177,2024-06-12,4.1,"{'temp': '-2.3°C', 'pressure': '979.8 hPa', 'vibrations': '0.8893094189597905 m/s²'}",0
V01768505,B777_5963,2024-06-12,6.3,"{'temp': '16.4°C', 'pressure': '928.5 hPa', 'vibrations': '0.1498946206611118 m/s²'}",0
V09172253,CRJ700_1788,2024-06-12,7.3,"{'temp': '-9.8°C', 'pressure': '1064.0 hPa', 'vibrations': '3.309974249032592 m/s²'}",0
V08102330,A350_6092,2024-06-12,8.7,"{'temp': '1.1°C', 'pressure': '950.4 hPa', 'vibrations': '4.555688254096705 m/s²'}",0
V06473841,A350_2804,2024-06-12,7.5,"{'temp': '-5.4°C', 'pressure': '952.6 hPa', 'vibrations': '2.8148323289390786 m/s²'}",0
V08370895,B767_0906,2024-06-12,6.5,"{'temp': '-0.0°C', 'pressure': '1025.1 hPa', 'vibrations': '0.39945433415208176 m/s²'}",0
V09905168,B767_5422,2024-06-12,2.3,"{'temp': '0.8°C', 'pressure': '962.9 hPa', 'vibrations': '3.6364660944415013 m/s²'}",0
V01741963,B757_1844,2024-06-12,3.0,"{'temp': '17.1°C', 'pressure': '1100.8 hPa', 'vibrations': '4.8544214517701825 m/s²'}",0
V00094984,E175_4082,2024-06-12,6.2,"{'temp': '9.4°C', 'pressure': '888.9 hPa', 'vibrations': '2.4409820849254835 m/s²'}",0
V01878163,A330_3896,2024-06-12,2.2,"{'temp': '0.5°C', 'pressure': '969.4 hPa', 'vibrations': '2.370184055560818 m/s²'}",0
V04040811,E170_3393,2024-06-12,3.2,"{'temp': '-1.3°C', 'pressure': '989.2 hPa', 'vibrations': '2.341199633126706 m/s²'}",0
V01497041,A330_3411,2024-06-12,5.2,"{'temp': '9.8°C', 'pressure': '897.7 hPa', 'vibrations': '0.24085334632661382 m/s²'}",0
V04195314,A321_1968,2024-06-12,6.9,"{'temp': '3.0°C', 'pressure': '991.3 hPa', 'vibrations': '4.453538102629388 m/s²'}",0
V01194547,E170_0081,2024-06-12,4.0,"{'temp': '-7.9°C', 'pressure': '939.2 hPa', 'vibrations': '2.3938301643994446 m/s²'}",0
V07941457,B747_6747,2024-06-12,2.5,"{'temp': '-6.1°C', 'pressure': '949.5 hPa', 'vibrations': '0.1559345468869644 m/s²'}",0
V00790290,CRJ700_0969,2024-06-12,4.6,"{'temp': '-6.1°C', 'pressure': '922.0 hPa', 'vibrations': '1.733556216503032 m/s²'}",0
V01204798,CRJ900_1993,2024-06-12,4.8,"{'temp': '-1.2°C', 'pressure': '950.1 hPa', 'vibrations': '3.1376381462507204 m/s²'}",0
V08523477,CRJ900_5426,2024-06-12,3.8,"{'temp': '2.8°C', 'pressure': '970.2 hPa', 'vibrations': '4.419518144000699 m/s²'}",0
V03974111,B747_2659,2024-06-12,8.2,"{'temp': '19.8°C', 'pressure': '1020.7 hPa', 'vibrations': '3.8278152764702202 m/s²'}",0
V01856401,B777_6867,2024-06-12,5.2,"{'temp': '-18.1°C', 'pressure': '985.1 hPa', 'vibrations': '4.1599928525121666 m/s²'}",1
V04365225,E170_5551,2024-06-12,10.5,"{'temp': '-13.8°C', 'pressure': '986.4 hPa', 'vibrations': '3.0387992121718783 m/s²'}",1
V08881120,B777_4029,2024-06-12,2.8,"{'temp': '11.1°C', 'pressure': '991.7 hPa', 'vibrations': '3.0738303420277386 m/s²'}",0
V01788354,A320_2562,2024-06-12,6.7,"{'temp': '15.2°C', 'pressure': '947.8 hPa', 'vibrations': '0.5341817931695603 m/s²'}",0
V01959512,B767_3878,2024-06-12,5.1,"{'temp': '-1.1°C', 'pressure': '962.9 hPa', 'vibrations': '3.162622332432976 m/s²'}",0
V03333837,A330_6708,2024-06-12,10.4,"{'temp': '5.2°C', 'pressure': '921.9 hPa', 'vibrations': '0.9510354259686599 m/s²'}",0
V08130167,B777_5688,2024-06-12,4.5,"{'temp': '-4.6°C', 'pressure': '956.9 hPa', 'vibrations': '0.30475171512369115 m/s²'}",0
V03606241,B747_0262,2024-06-12,6.6,"{'temp': '19.0°C', 'pressure': '954.9 hPa', 'vibrations': '0.32333082962795745 m/s²'}",0
V05403395,A340_6943,2024-06-12,7.8,"{'temp': '1.0°C', 'pressure': '995.0 hPa', 'vibrations': '1.1237268444943838 m/s²'}",0
V03773363,CRJ900_6738,2024-06-12,3.4,"{'temp': '2.1°C', 'pressure': '870.7 hPa', 'vibrations': '3.495730235381897 m/s²'}",0
V01059115,B757_6092,2024-06-12,8.4,"{'temp': '-1.6°C', 'pressure': '906.7 hPa', 'vibrations': '4.914752887107012 m/s²'}",0
V05466222,A321_3707,2024-06-12,4.5,"{'temp': '-18.5°C', 'pressure': '812.0 hPa', 'vibrations': '1.2680112480474937 m/s²'}",1
V04811316,CRJ700_2863,2024-06-12,3.8,"{'temp': '-3.1°C', 'pressure': '939.6 hPa', 'vibrations': '1.451519386300744 m/s²'}",0
V03766417,E175_2945,2024-06-12,3.7,"{'temp': '2.8°C', 'pressure': '930.2 hPa', 'vibrations': '2.6826971912787423 m/s²'}",0
V00007021,CRJ900_2577,2024-06-12,6.3,"{'temp': '-9.4°C', 'pressure': '925.2 hPa', 'vibrations': '4.350760468429405 m/s²'}",0
V01086286,A330_3548,2024-06-12,4.6,"{'temp': '-12.3°C', 'pressure': '953.0 hPa', 'vibrations': '1.5510578698468152 m/s²'}",1
V03994075,A380_4294,2024-06-12,7.3,"{'temp': '-4.4°C', 'pressure': '924.9 hPa', 'vibrations': '0.9309974521933562 m/s²'}",0
V02881782,A340_4633,2024-06-12,4.7,"{'temp': '18.1°C', 'pressure': '911.2 hPa', 'vibrations': '2.3167340669270065 m/s²'}",0
V09512254,B777_5812,2024-06-12,6.7,"{'temp': '-0.7°C', 'pressure': '961.8 hPa', 'vibrations': '3.659800961260487 m/s²'}",0
V04439512,B777_5397,2024-06-12,1.7,"{'temp': '2.5°C', 'pressure': '909.6 hPa', 'vibrations': '2.868277630987482 m/s²'}",0
V01201224,CRJ700_4386,2024-06-12,3.7,"{'temp': '10.9°C', 'pressure': '918.6 hPa', 'vibrations': '1.97909989905726 m/s²'}",0
V03745190,A380_0710,2024-06-12,4.6,"{'temp': '-4.6°C', 'pressure': '934.4 hPa', 'vibrations': '2.732078025373166 m/s²'}",0
V06569781,B737_0940,2024-06-12,3.9,"{'temp': '-8.4°C', 'pressure': '902.4 hPa', 'vibrations': '4.752559575136015 m/s²'}",0
V07514947,B747_2389,2024-06-12,3.2,"{'temp': '1.7°C', 'pressure': '900.9 hPa', 'vibrations': '4.686028088416086 m/s²'}",0
V03816334,B737_3303,2024-06-12,9.7,"{'temp': '13.4°C', 'pressure': '952.2 hPa', 'vibrations': '0.6436178046150909 m/s²'}",0
V03306545,B747_2846,2024-06-12,4.7,"{'temp': '-0.6°C', 'pressure': '956.8 hPa', 'vibrations': '1.2672503497799348 m/s²'}",0
V05665918,B737_0616,2024-06-12,5.4,"{'temp': '-2.2°C', 'pressure': '973.5 hPa', 'vibrations': '4.635453726741266 m/s²'}",0
V03833070,A340_3614,2024-06-12,0.6,"{'temp': '2.9°C', 'pressure': '946.2 hPa', 'vibrations': '4.3447189208668515 m/s²'}",0
V00237156,A330_4686,2024-06-12,8.9,"{'temp': '-13.8°C', 'pressure': '906.4 hPa', 'vibrations': '3.028967708431887 m/s²'}",1
V02712039,B747_2724,2024-06-12,9.2,"{'temp': '-0.8°C', 'pressure': '990.4 hPa', 'vibrations': '3.2069349118831783 m/s²'}",0
V09570004,A350_4603,2024-06-12,0.6,"{'temp': '-0.3°C', 'pressure': '1017.3 hPa', 'vibrations': '2.470372956650673 m/s²'}",0
V08896337,A380_5199,2024-06-12,9.3,"{'temp': '-10.6°C', 'pressure': '952.4 hPa', 'vibrations': '1.6619821859784023 m/s²'}",1
V07464671,B747_0472,2024-06-12,8.1,"{'temp': '2.2°C', 'pressure': '943.7 hPa', 'vibrations': '2.717513424567885 m/s²'}",0
V06907284,CRJ900_3675,2024-06-12,4.1,"{'temp': '-9.2°C', 'pressure': '962.3 hPa', 'vibrations': '4.854431719123087 m/s²'}",0
V06754923,A350_0500,2024-06-12,7.8,"{'temp': '12.5°C', 'pressure': '1008.7 hPa', 'vibrations': '0.17387969928088887 m/s²'}",0
V09945876,A340_2793,2024-06-12,9.0,"{'temp': '11.3°C', 'pressure': '917.3 hPa', 'vibrations': '3.055221278093719 m/s²'}",0
V09574296,A340_1384,2024-06-12,4.3,"{'temp': '8.6°C', 'pressure': '1007.1 hPa', 'vibrations': '1.1339918376515312 m/s²'}",0
V03833402,E175_5414,2024-06-12,8.7,"{'temp': '-2.7°C', 'pressure': '1027.6 hPa', 'vibrations': '0.6338858804119474 m/s²'}",0
V06104221,CRJ700_6943,2024-06-12,8.3,"{'temp': '14.0°C', 'pressure': '1011.0 hPa', 'vibrations': '3.370559425727511 m/s²'}",0
V06562418,CRJ900_5500,2024-06-12,3.7,"{'temp': '0.2°C', 'pressure': '874.0 hPa', 'vibrations': '0.6644138062702648 m/s²'}",0
V08830954,A340_3962,2024-06-12,6.6,"{'temp': '-14.1°C', 'pressure': '919.4 hPa', 'vibrations': '2.743719275140438 m/s²'}",1
V03048459,A350_3976,2024-06-12,4.8,"{'temp': '7.9°C', 'pressure': '1013.5 hPa', 'vibrations': '0.686578776761656 m/s²'}",0
V06526464,B737_0789,2024-06-12,6.3,"{'temp': '3.4°C', 'pressure': '939.5 hPa', 'vibrations': '3.2947141826776982 m/s²'}",0
V01051251,A340_4940,2024-06-12,3.8,"{'temp': '7.3°C', 'pressure': '998.4 hPa', 'vibrations': '3.30395781804047 m/s²'}",0
V08040401,E170_1145,2024-06-12,6.1,"{'temp': '-9.4°C', 'pressure': '915.9 hPa', 'vibrations': '4.947212515655027 m/s²'}",0
V02370731,A380_0178,2024-06-12,9.7,"{'temp': '-11.8°C', 'pressure': '989.3 hPa', 'vibrations': '1.5614089936792919 m/s²'}",0
V00970996,B737_1256,2024-06-12,2.0,"{'temp': '-4.1°C', 'pressure': '935.8 hPa', 'vibrations': '0.8802288813325293 m/s²'}",0
V02749777,B757_2908,2024-06-12,9.2,"{'temp': '18.7°C', 'pressure': '897.4 hPa', 'vibrations': '1.1978968635112315 m/s²'}",0
V07967123,B747_6800,2024-06-12,8.5,"{'temp': '-1.3°C', 'pressure': '1048.0 hPa', 'vibrations': '3.3232971332676464 m/s²'}",0
V09014303,A340_6668,2024-06-12,2.5,"{'temp': '-3.8°C', 'pressure': '928.1 hPa', 'vibrations': '2.290355703915545 m/s²'}",0
V01098617,A330_5998,2024-06-12,2.2,"{'temp': '11.6°C', 'pressure': '959.2 hPa', 'vibrations': '3.4202332320644673 m/s²'}",0
V06073785,A330_2237,2024-06-12,0.7,"{'temp': '2.6°C', 'pressure': '1040.0 hPa', 'vibrations': '2.849566321033133 m/s²'}",0
V08856350,A350_3122,2024-06-12,7.5,"{'temp': '9.0°C', 'pressure': '981.0 hPa', 'vibrations': '4.888618585895897 m/s²'}",0
V00520519,E170_3927,2024-06-12,4.8,"{'temp': '7.8°C', 'pressure': '1006.9 hPa', 'vibrations': '4.085103134515141 m/s²'}",0
V07147379,B737_1117,2024-06-12,2.5,"{'temp': '1.6°C', 'pressure': '943.6 hPa', 'vibrations': '1.8037935559387037 m/s²'}",0
V03523886,CRJ700_2189,2024-06-12,1.7,"{'temp': '13.3°C', 'pressure': '950.2 hPa', 'vibrations': '2.9318529817482064 m/s²'}",0
V07857937,B737_3924,2024-06-12,5.1,"{'temp': '-3.2°C', 'pressure': '944.5 hPa', 'vibrations': '4.088785729488743 m/s²'}",0
V04792647,A350_5434,2024-06-12,5.7,"{'temp': '1.1°C', 'pressure': '953.7 hPa', 'vibrations': '4.1682545728382205 m/s²'}",0
V03918941,A330_3404,2024-06-12,3.3,"{'temp': '-1.6°C', 'pressure': '1013.4 hPa', 'vibrations': '3.4405230496470933 m/s²'}",0
V04580710,A321_1460,2024-06-12,4.1,"{'temp': '-6.9°C', 'pressure': '950.2 hPa', 'vibrations': '0.843913362442289 m/s²'}",0
V07134440,A340_3887,2024-06-12,4.8,"{'temp': '7.4°C', 'pressure': '1023.5 hPa', 'vibrations': '4.327549027411738 m/s²'}",0
V06950581,E175_5586,2024-06-12,5.7,"{'temp': '-5.8°C', 'pressure': '1062.7 hPa', 'vibrations': '0.07405273525366185 m/s²'}",0
V00922584,B747_1988,2024-06-12,5.5,"{'temp': '3.7°C', 'pressure': '925.9 hPa', 'vibrations': '4.75065358198607 m/s²'}",0
V02819834,A320_2497,2024-06-12,1.8,"{'temp': '-0.1°C', 'pressure': '900.5 hPa', 'vibrations': '0.15968411283966255 m/s²'}",0
V00937192,E170_4215,2024-06-12,6.8,"{'temp': '5.4°C', 'pressure': '923.2 hPa', 'vibrations': '3.6550785272956006 m/s²'}",0
V02644391,A380_6907,2024-06-12,6.1,"{'temp': '-7.5°C', 'pressure': '903.1 hPa', 'vibrations': '4.129840838431756 m/s²'}",0
V05618435,A350_6902,2024-06-12,0.9,"{'temp': '-9.9°C', 'pressure': '840.8 hPa', 'vibrations': '2.003710033336028 m/s²'}",0
V03122121,A350_0643,2024-06-12,2.3,"{'temp': '10.8°C', 'pressure': '986.0 hPa', 'vibrations': '4.72635026966762 m/s²'}",0
V08531304,B747_5273,2024-06-12,6.3,"{'temp': '11.2°C', 'pressure': '924.5 hPa', 'vibrations': '4.920630085529831 m/s²'}",0
V07603528,A330_6979,2024-06-12,4.9,"{'temp': '3.0°C', 'pressure': '928.5 hPa', 'vibrations': '2.905141647342548 m/s²'}",0
V06416849,B767_4217,2024-06-12,8.9,"{'temp': '-6.3°C', 'pressure': '952.5 hPa', 'vibrations': '2.503324922781165 m/s²'}",0
V04434956,B767_4924,2024-06-12,5.5,"{'temp': '13.4°C', 'pressure': '1025.9 hPa', 'vibrations': '3.0294079214719267 m/s²'}",0
V05853824,B747_0442,2024-06-12,5.3,"{'temp': '-1.6°C', 'pressure': '1052.4 hPa', 'vibrations': '3.8865224044751696 m/s²'}",0
V01002225,B747_4211,2024-06-12,7.7,"{'temp': '18.7°C', 'pressure': '844.1 hPa', 'vibrations': '2.8371205711241068 m/s²'}",0
V01369127,A380_3162,2024-06-12,7.5,"{'temp': '-11.7°C', 'pressure': '995.2 hPa', 'vibrations': '1.2982014586237351 m/s²'}",0
V09426333,A350_5987,2024-06-12,5.4,"{'temp': '-1.0°C', 'pressure': '969.2 hPa', 'vibrations': '1.3421085804665527 m/s²'}",0
V05643635,A320_3521,2024-06-12,1.0,"{'temp': '-27.7°C', 'pressure': '889.9 hPa', 'vibrations': '4.325354021098832 m/s²'}",1
V05671947,B767_0277,2024-06-12,3.5,"{'temp': '7.2°C', 'pressure': '980.2 hPa', 'vibrations': '4.766615565275229 m/s²'}",0
V03274169,A380_3607,2024-06-12,5.6,"{'temp': '-1.3°C', 'pressure': '920.8 hPa', 'vibrations': '2.1197847879518994 m/s²'}",0
V03119443,B747_3165,2024-06-12,5.0,"{'temp': '17.1°C', 'pressure': '1003.9 hPa', 'vibrations': '3.560291723203214 m/s²'}",0
V05376942,A350_6305,2024-06-12,9.8,"{'temp': '2.9°C', 'pressure': '906.1 hPa', 'vibrations': '0.438376202853461 m/s²'}",0
V05031169,E175_3843,2024-06-12,8.6,"{'temp': '2.8°C', 'pressure': '944.9 hPa', 'vibrations': '0.9022740439874882 m/s²'}",0
V09384085,B747_4152,2024-06-12,4.6,"{'temp': '2.6°C', 'pressure': '955.5 hPa', 'vibrations': '4.264422087885026 m/s²'}",0
V04089965,B777_3944,2024-06-12,5.2,"{'temp': '-5.7°C', 'pressure': '886.2 hPa', 'vibrations': '3.5951394423590854 m/s²'}",0
V00985389,A320_4367,2024-06-12,7.3,"{'temp': '2.5°C', 'pressure': '1036.0 hPa', 'vibrations': '4.640699308197147 m/s²'}",0
V01433995,B747_6297,2024-06-12,4.1,"{'temp': '11.8°C', 'pressure': '1015.0 hPa', 'vibrations': '1.2743443734613287 m/s²'}",0
V07012885,E170_6913,2024-06-12,3.8,"{'temp': '-1.6°C', 'pressure': '1014.7 hPa', 'vibrations': '3.519750009749738 m/s²'}",0
V08155403,A350_5568,2024-06-12,3.7,"{'temp': '-19.8°C', 'pressure': '951.1 hPa', 'vibrations': '2.43380482927591 m/s²'}",1
V09888161,B757_6416,2024-06-12,4.6,"{'temp': '-1.5°C', 'pressure': '961.9 hPa', 'vibrations': '2.2316582485993246 m/s²'}",0
