ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D004551,B767_2803,TOIB767-B767_2803-35,38.76604999999999,2024-06-04,False
D008002,B767_2803,SYSB767-B767_2803-36,57.546305000000004,2024-06-04,False
D009672,B767_2803,DETB767-B767_2803-37,52.163909999999994,2024-06-04,False
D006216,B767_2803,ECLB767-B767_2803-38,26.428465,2024-06-04,False
D000398,B767_2803,PORB767-B767_2803-39,24.365345,2024-06-04,False
D003069,B767_2803,SYSB767-B767_2803-40,15.41013,2024-06-04,False
D000924,B767_2803,PORB767-B767_2803-41,37.489444999999996,2024-06-04,False
D006492,B767_2803,HUBB767-B767_2803-42,15.97203,2024-06-04,False
D001195,B767_2803,ECLB767-B767_2803-43,52.196265,2024-06-04,False
D005839,B767_2803,SYSB767-B767_2803-44,21.03746,2024-06-04,False
D006519,CRJ700_6943,REACRJ700-CRJ700_6943-0,10.59118,2024-06-05,False
D003382,CRJ700_6943,REACRJ700-CRJ700_6943-1,42.75970399999999,2024-06-05,False
D001133,CRJ700_6943,SYSCRJ700-CRJ700_6943-2,19.840364000000005,2024-06-05,False
D000443,CRJ700_6943,ORDCRJ700-CRJ700_6943-3,4.009964,2024-06-05,False
D000067,CRJ700_6943,AUTCRJ700-CRJ700_6943-4,40.148788,2024-06-05,False
D000799,CRJ700_6943,SYSCRJ700-CRJ700_6943-5,50.82632,2024-06-05,False
D001539,CRJ700_6943,RADCRJ700-CRJ700_6943-6,48.362292,2024-06-05,False
D007375,CRJ700_6943,SYSCRJ700-CRJ700_6943-7,38.85548,2024-06-05,False
D008403,CRJ700_6943,SYSCRJ700-CRJ700_6943-8,52.026675999999995,2024-06-05,False
D005139,CRJ700_6943,SYSCRJ700-CRJ700_6943-9,40.566292,2024-06-05,False
D001899,CRJ700_6943,SYSCRJ700-CRJ700_6943-10,23.726387999999996,2024-06-05,False
D009548,CRJ700_6943,UNICRJ700-CRJ700_6943-11,17.837695999999998,2024-06-05,False
D005674,CRJ700_6943,SYSCRJ700-CRJ700_6943-12,11.473436000000001,2024-06-05,False
D008812,CRJ700_6943,SYSCRJ700-CRJ700_6943-13,26.801548,2024-06-05,False
D005779,CRJ700_6943,SYSCRJ700-CRJ700_6943-14,57.164692,2024-06-05,False
D008189,CRJ700_6943,SYSCRJ700-CRJ700_6943-15,41.361444,2024-06-05,False
D004950,CRJ700_6943,GENCRJ700-CRJ700_6943-16,48.208064,2024-06-05,False
D004215,CRJ700_6943,TRACRJ700-CRJ700_6943-17,44.119356,2024-06-05,False
D001398,CRJ700_6943,TRACRJ700-CRJ700_6943-18,49.988656,2024-06-05,False
D008244,CRJ700_6943,SYSCRJ700-CRJ700_6943-19,43.670628,2024-06-05,False
D003959,CRJ700_6943,AILCRJ700-CRJ700_6943-20,34.506896,2024-06-05,False
D006606,CRJ700_6943,EMPCRJ700-CRJ700_6943-21,49.352143999999996,2024-06-05,False
D003006,CRJ700_6943,FLACRJ700-CRJ700_6943-22,50.1491,2024-06-05,False
D000004,CRJ700_6943,SPOCRJ700-CRJ700_6943-23,37.368904,2024-06-05,False
D007720,CRJ700_6943,FRECRJ700-CRJ700_6943-24,7.567060000000001,2024-06-05,False
D007069,CRJ700_6943,SYSCRJ700-CRJ700_6943-25,52.6295,2024-06-05,False
D007415,CRJ700_6943,GOUCRJ700-CRJ700_6943-26,6.349172,2024-06-05,False
D009613,CRJ700_6943,SYSCRJ700-CRJ700_6943-27,56.452952,2024-06-05,False
D000684,CRJ700_6943,SYSCRJ700-CRJ700_6943-28,52.40997199999999,2024-06-05,False
D001982,CRJ700_6943,SYSCRJ700-CRJ700_6943-29,17.732083999999997,2024-06-05,False
D006903,CRJ700_6943,ECLCRJ700-CRJ700_6943-30,38.676916,2024-06-05,False
D006211,CRJ700_6943,SIECRJ700-CRJ700_6943-31,32.589624,2024-06-05,False
D001241,CRJ700_6943,SIECRJ700-CRJ700_6943-32,22.0468,2024-06-05,False
D007864,CRJ700_6943,SYSCRJ700-CRJ700_6943-33,20.08294,2024-06-05,False
D002874,CRJ700_6943,SYSCRJ700-CRJ700_6943-34,39.210704,2024-06-05,False
D000586,CRJ700_6943,TOICRJ700-CRJ700_6943-35,18.54892,2024-06-05,False
D005062,CRJ700_6943,SYSCRJ700-CRJ700_6943-36,2.309972,2024-06-05,False
D008252,CRJ700_6943,DETCRJ700-CRJ700_6943-37,56.007464000000006,2024-06-05,False
D003541,CRJ700_6943,ECLCRJ700-CRJ700_6943-38,41.639236,2024-06-05,False
D007349,CRJ700_6943,PORCRJ700-CRJ700_6943-39,2.8451880000000003,2024-06-05,False
D002890,CRJ700_6943,SYSCRJ700-CRJ700_6943-40,36.339752000000004,2024-06-05,False
D002537,CRJ700_6943,PORCRJ700-CRJ700_6943-41,34.673828,2024-06-05,False
D006364,CRJ700_6943,HUBCRJ700-CRJ700_6943-42,22.411512000000002,2024-06-05,False
D008857,CRJ700_6943,ECLCRJ700-CRJ700_6943-43,52.880356,2024-06-05,False
D009227,CRJ700_6943,SYSCRJ700-CRJ700_6943-44,7.230384,2024-06-05,False
D009315,A350_1177,REAA350-A350_1177-0,29.893600000000003,2024-06-01,False
D005521,A350_1177,REAA350-A350_1177-1,16.30008,2024-06-01,False
D007989,A350_1177,SYSA350-A350_1177-2,11.18328,2024-06-01,False
D008573,A350_1177,ORDA350-A350_1177-3,33.12528,2024-06-01,False
D007413,A350_1177,AUTA350-A350_1177-4,50.36776,2024-06-01,False
D006583,A350_1177,SYSA350-A350_1177-5,52.5964,2024-06-01,False
D005412,A350_1177,RADA350-A350_1177-6,23.033839999999998,2024-06-01,False
D002329,A350_1177,SYSA350-A350_1177-7,31.8696,2024-06-01,False
D008143,A350_1177,SYSA350-A350_1177-8,18.75752,2024-06-01,False
D006092,A350_1177,SYSA350-A350_1177-9,13.76384,2024-06-01,False
D004952,A350_1177,SYSA350-A350_1177-10,20.85976,2024-06-01,False
D000030,A350_1177,UNIA350-A350_1177-11,19.367919999999998,2024-06-01,False
D005079,A350_1177,SYSA350-A350_1177-12,35.55272,2024-06-01,False
D006438,A350_1177,SYSA350-A350_1177-13,36.75296,2024-06-01,False
D009103,A350_1177,SYSA350-A350_1177-14,15.57184,2024-06-01,False
D006919,A350_1177,SYSA350-A350_1177-15,36.20488,2024-06-01,False
D008475,A350_1177,GENA350-A350_1177-16,24.40728,2024-06-01,False
D002922,A350_1177,TRAA350-A350_1177-17,44.28112,2024-06-01,False
D004113,A350_1177,TRAA350-A350_1177-18,6.90712,2024-06-01,False
D005078,A350_1177,SYSA350-A350_1177-19,21.284560000000003,2024-06-01,False
D009241,A350_1177,AILA350-A350_1177-20,56.81192,2024-06-01,False
D009163,A350_1177,EMPA350-A350_1177-21,6.01888,2024-06-01,False
D004290,A350_1177,FLAA350-A350_1177-22,37.162,2024-06-01,False
D008723,A350_1177,SPOA350-A350_1177-23,19.69408,2024-06-01,False
D009005,A350_1177,FREA350-A350_1177-24,55.2612,2024-06-01,False
D007010,A350_1177,SYSA350-A350_1177-25,58.58,2024-06-01,False
D006154,A350_1177,GOUA350-A350_1177-26,41.07144,2024-06-01,False
D008734,A350_1177,SYSA350-A350_1177-27,3.4870400000000004,2024-06-01,False
D005624,A350_1177,SYSA350-A350_1177-28,34.08744,2024-06-01,False
D004680,A350_1177,SYSA350-A350_1177-29,24.96768,2024-06-01,False
D009771,A350_1177,ECLA350-A350_1177-30,11.44232,2024-06-01,False
D002237,A350_1177,SIEA350-A350_1177-31,41.75848,2024-06-01,False
D007482,A350_1177,SIEA350-A350_1177-32,40.596000000000004,2024-06-01,False
D006579,A350_1177,SYSA350-A350_1177-33,23.4588,2024-06-01,False
D002409,A350_1177,SYSA350-A350_1177-34,40.780080000000005,2024-06-01,False
D006425,A350_1177,TOIA350-A350_1177-35,42.3384,2024-06-01,False
D002834,A350_1177,SYSA350-A350_1177-36,28.64744,2024-06-01,False
D001090,A350_1177,DETA350-A350_1177-37,49.75528,2024-06-01,False
D005099,A350_1177,ECLA350-A350_1177-38,6.97872,2024-06-01,False
D007252,A350_1177,PORA350-A350_1177-39,47.74576,2024-06-01,False
D003550,A350_1177,SYSA350-A350_1177-40,3.7430400000000006,2024-06-01,False
D004547,A350_1177,PORA350-A350_1177-41,24.80856,2024-06-01,False
D008441,A350_1177,HUBA350-A350_1177-42,46.90824,2024-06-01,False
D005584,A350_1177,ECLA350-A350_1177-43,37.67112,2024-06-01,False
D003820,A350_1177,SYSA350-A350_1177-44,54.85368,2024-06-01,False
D006518,B777_4029,REAB777-B777_4029-0,33.311215000000004,2024-06-05,False
D001484,B777_4029,REAB777-B777_4029-1,22.803102000000006,2024-06-05,False
D002377,B777_4029,SYSB777-B777_4029-2,31.462807,2024-06-05,False
D003402,B777_4029,ORDB777-B777_4029-3,14.930107,2024-06-05,False
D004723,B777_4029,AUTB777-B777_4029-4,56.050269,2024-06-05,False
D006801,B777_4029,SYSB777-B777_4029-5,18.92566,2024-06-05,False
D000055,B777_4029,RADB777-B777_4029-6,61.926520999999994,2024-06-05,False
D000589,B777_4029,SYSB777-B777_4029-7,28.963990000000003,2024-06-05,False
D004822,B777_4029,SYSB777-B777_4029-8,36.010713,2024-06-05,False
D008850,B777_4029,SYSB777-B777_4029-9,37.876021,2024-06-05,False
D006639,B777_4029,SYSB777-B777_4029-10,23.706569,2024-06-05,False
D006775,B777_4029,UNIB777-B777_4029-11,28.071848000000003,2024-06-05,False
D004628,B777_4029,SYSB777-B777_4029-12,25.372843000000003,2024-06-05,False
D003545,B777_4029,SYSB777-B777_4029-13,45.002899,2024-06-05,False
D000644,B777_4029,SYSB777-B777_4029-14,31.435221,2024-06-05,False
D007381,B777_4029,SYSB777-B777_4029-15,24.932097,2024-06-05,False
D003013,B777_4029,GENB777-B777_4029-16,21.863532000000003,2024-06-05,False
D009804,B777_4029,TRAB777-B777_4029-17,6.638303000000001,2024-06-05,False
D009990,B777_4029,TRAB777-B777_4029-18,48.71982799999999,2024-06-05,False
D007399,B777_4029,SYSB777-B777_4029-19,15.711188999999997,2024-06-05,False
D004497,B777_4029,AILB777-B777_4029-20,38.518948,2024-06-05,False
D004822,B777_4029,EMPB777-B777_4029-21,56.71807200000001,2024-06-05,False
D007245,B777_4029,FLAB777-B777_4029-22,31.222675,2024-06-05,False
D005489,B777_4029,SPOB777-B777_4029-23,45.50770200000001,2024-06-05,False
D005057,B777_4029,FREB777-B777_4029-24,30.320405,2024-06-05,False
D005563,B777_4029,SYSB777-B777_4029-25,23.375375000000002,2024-06-05,False
D004372,B777_4029,GOUB777-B777_4029-26,15.479961000000001,2024-06-05,False
D009008,B777_4029,SYSB777-B777_4029-27,43.843726000000004,2024-06-05,False
D003423,B777_4029,SYSB777-B777_4029-28,36.857861,2024-06-05,False
D002635,B777_4029,SYSB777-B777_4029-29,5.7474169999999996,2024-06-05,False
D009345,B777_4029,ECLB777-B777_4029-30,14.460833000000001,2024-06-05,False
D005898,B777_4029,SIEB777-B777_4029-31,58.29806199999999,2024-06-05,False
D008514,B777_4029,SIEB777-B777_4029-32,49.0734,2024-06-05,False
D008714,B777_4029,SYSB777-B777_4029-33,55.76459500000001,2024-06-05,False
D006651,B777_4029,SYSB777-B777_4029-34,62.549852,2024-06-05,False
D008555,B777_4029,TOIB777-B777_4029-35,33.50321,2024-06-05,False
D008160,B777_4029,SYSB777-B777_4029-36,33.097861,2024-06-05,False
D009198,B777_4029,DETB777-B777_4029-37,4.581982,2024-06-05,False
D006728,B777_4029,ECLB777-B777_4029-38,58.869493000000006,2024-06-05,False
D004384,B777_4029,PORB777-B777_4029-39,53.338468999999996,2024-06-05,False
D004097,B777_4029,SYSB777-B777_4029-40,46.06962600000001,2024-06-05,False
D004129,B777_4029,PORB777-B777_4029-41,47.67528900000001,2024-06-05,False
D002418,B777_4029,HUBB777-B777_4029-42,44.528006000000005,2024-06-05,False
D001809,B777_4029,ECLB777-B777_4029-43,48.015053,2024-06-05,False
D007851,B777_4029,SYSB777-B777_4029-44,45.614692,2024-06-05,False
D001954,E175_3327,REAE175-E175_3327-0,17.805955000000004,2024-06-05,False
D006559,E175_3327,REAE175-E175_3327-1,9.731574,2024-06-05,False
D006629,E175_3327,SYSE175-E175_3327-2,54.747659,2024-06-05,False
D009302,E175_3327,ORDE175-E175_3327-3,8.197759,2024-06-05,False
D009960,E175_3327,AUTE175-E175_3327-4,8.844553000000001,2024-06-05,False
D006818,E175_3327,SYSE175-E175_3327-5,48.30342,2024-06-05,False
D001983,E175_3327,RADE175-E175_3327-6,5.952677,2024-06-05,False
D002017,E175_3327,SYSE175-E175_3327-7,28.643629999999998,2024-06-05,False
D000880,E175_3327,SYSE175-E175_3327-8,38.410581,2024-06-05,False
D005365,E175_3327,SYSE175-E175_3327-9,29.284177000000003,2024-06-05,False
D000441,E175_3327,SYSE175-E175_3327-10,10.177653,2024-06-05,False
D002869,E175_3327,UNIE175-E175_3327-11,33.021576,2024-06-05,False
D008991,E175_3327,SYSE175-E175_3327-12,47.691390999999996,2024-06-05,False
D005128,E175_3327,SYSE175-E175_3327-13,33.093863,2024-06-05,False
D002020,E175_3327,SYSE175-E175_3327-14,13.254577,2024-06-05,False
D007219,E175_3327,SYSE175-E175_3327-15,52.23738899999999,2024-06-05,False
D009310,E175_3327,GENE175-E175_3327-16,34.769484,2024-06-05,False
D004235,E175_3327,TRAE175-E175_3327-17,5.927410999999999,2024-06-05,False
D009792,E175_3327,TRAE175-E175_3327-18,26.698836000000004,2024-06-05,False
D001744,E175_3327,SYSE175-E175_3327-19,46.836593,2024-06-05,False
D007555,E175_3327,AILE175-E175_3327-20,17.834276,2024-06-05,False
D004429,E175_3327,EMPE175-E175_3327-21,33.303464000000005,2024-06-05,False
D003967,E175_3327,FLAE175-E175_3327-22,36.803974999999994,2024-06-05,False
D009890,E175_3327,SPOE175-E175_3327-23,8.931774,2024-06-05,False
D006029,E175_3327,FREE175-E175_3327-24,49.171985,2024-06-05,False
D007623,E175_3327,SYSE175-E175_3327-25,18.613875,2024-06-05,False
D009448,E175_3327,GOUE175-E175_3327-26,39.695957,2024-06-05,False
D000186,E175_3327,SYSE175-E175_3327-27,30.726262000000002,2024-06-05,False
D005137,E175_3327,SYSE175-E175_3327-28,43.498256999999995,2024-06-05,False
D005284,E175_3327,SYSE175-E175_3327-29,34.462229,2024-06-05,False
D006267,E175_3327,ECLE175-E175_3327-30,10.483021,2024-06-05,False
D005397,E175_3327,SIEE175-E175_3327-31,27.459094,2024-06-05,False
D007495,E175_3327,SIEE175-E175_3327-32,30.5958,2024-06-05,False
D002679,E175_3327,SYSE175-E175_3327-33,23.233014999999998,2024-06-05,False
D004022,E175_3327,SYSE175-E175_3327-34,11.651324,2024-06-05,False
D009128,E175_3327,TOIE175-E175_3327-35,23.34277,2024-06-05,False
D004025,E175_3327,SYSE175-E175_3327-36,45.508257,2024-06-05,False
D006694,E175_3327,DETE175-E175_3327-37,19.852134,2024-06-05,False
D004232,E175_3327,ECLE175-E175_3327-38,12.787441,2024-06-05,False
D004053,E175_3327,PORE175-E175_3327-39,20.207953,2024-06-05,False
D008106,E175_3327,SYSE175-E175_3327-40,57.384562,2024-06-05,False
D007730,E175_3327,PORE175-E175_3327-41,5.6582930000000005,2024-06-05,False
D008791,E175_3327,HUBE175-E175_3327-42,44.566621999999995,2024-06-05,False
D004018,E175_3327,ECLE175-E175_3327-43,38.447160999999994,2024-06-05,False
D001948,E175_3327,SYSE175-E175_3327-44,27.036403999999997,2024-06-05,False
D004009,A330_4129,REAA330-A330_4129-0,24.693635,2024-06-05,False
D008430,A330_4129,REAA330-A330_4129-1,25.953478,2024-06-05,False
D001827,A330_4129,SYSA330-A330_4129-2,3.265723,2024-06-05,False
D007540,A330_4129,ORDA330-A330_4129-3,28.555423,2024-06-05,False
D008865,A330_4129,AUTA330-A330_4129-4,22.229241000000002,2024-06-05,False
D004073,A330_4129,SYSA330-A330_4129-5,39.435739999999996,2024-06-05,False
D009248,A330_4129,RADA330-A330_4129-6,48.048069000000005,2024-06-05,False
D000065,A330_4129,SYSA330-A330_4129-7,54.25811,2024-06-05,False
D001036,A330_4129,SYSA330-A330_4129-8,20.071557000000002,2024-06-05,False
D002143,A330_4129,SYSA330-A330_4129-9,15.253568999999999,2024-06-05,False
D003754,A330_4129,SYSA330-A330_4129-10,3.799941,2024-06-05,False
D005649,A330_4129,UNIA330-A330_4129-11,59.752072,2024-06-05,False
D006962,A330_4129,SYSA330-A330_4129-12,35.552127,2024-06-05,False
D001312,A330_4129,SYSA330-A330_4129-13,56.034311,2024-06-05,False
D000184,A330_4129,SYSA330-A330_4129-14,12.002369000000002,2024-06-05,False
D001705,A330_4129,SYSA330-A330_4129-15,5.955533000000001,2024-06-05,False
D003029,A330_4129,GENA330-A330_4129-16,32.412748,2024-06-05,False
D002067,A330_4129,TRAA330-A330_4129-17,39.730067,2024-06-05,False
D009375,A330_4129,TRAA330-A330_4129-18,14.778292,2024-06-05,False
D000295,A330_4129,SYSA330-A330_4129-19,59.105121,2024-06-05,False
D003445,A330_4129,AILA330-A330_4129-20,17.333972,2024-06-05,False
D002890,A330_4129,EMPA330-A330_4129-21,33.074808000000004,2024-06-05,False
D009759,A330_4129,FLAA330-A330_4129-22,12.105575,2024-06-05,False
D005136,A330_4129,SPOA330-A330_4129-23,34.55287800000001,2024-06-05,False
D003408,A330_4129,FREA330-A330_4129-24,49.914545000000004,2024-06-05,False
D008031,A330_4129,SYSA330-A330_4129-25,51.935874999999996,2024-06-05,False
D005365,A330_4129,GOUA330-A330_4129-26,50.292229,2024-06-05,False
D003267,A330_4129,SYSA330-A330_4129-27,35.387814,2024-06-05,False
D006395,A330_4129,SYSA330-A330_4129-28,53.065329,2024-06-05,False
D006676,A330_4129,SYSA330-A330_4129-29,8.713013,2024-06-05,False
D005003,A330_4129,ECLA330-A330_4129-30,5.736236999999999,2024-06-05,False
D001782,A330_4129,SIEA330-A330_4129-31,17.376918,2024-06-05,False
D002299,A330_4129,SIEA330-A330_4129-32,51.3226,2024-06-05,False
D009232,A330_4129,SYSA330-A330_4129-33,52.090455000000006,2024-06-05,False
D003234,A330_4129,SYSA330-A330_4129-34,5.129228000000001,2024-06-05,False
D004460,A330_4129,TOIA330-A330_4129-35,45.19269,2024-06-05,False
D001885,A330_4129,SYSA330-A330_4129-36,55.555329,2024-06-05,False
D003174,A330_4129,DETA330-A330_4129-37,39.619797999999996,2024-06-05,False
D006419,A330_4129,ECLA330-A330_4129-38,48.038976999999996,2024-06-05,False
D008531,A330_4129,PORA330-A330_4129-39,51.48904100000001,2024-06-05,False
D006400,A330_4129,SYSA330-A330_4129-40,54.522914,2024-06-05,False
D000553,A330_4129,PORA330-A330_4129-41,4.510021,2024-06-05,False
D000821,A330_4129,HUBA330-A330_4129-42,9.194734,2024-06-05,False
D000299,A330_4129,ECLA330-A330_4129-43,2.355817,2024-06-05,False
D007152,A330_4129,SYSA330-A330_4129-44,7.147987999999999,2024-06-05,False
D008223,A320_6678,REAA320-A320_6678-0,9.086405000000001,2024-06-05,False
D003267,A320_6678,REAA320-A320_6678-1,54.367834,2024-06-05,False
D003015,A320_6678,SYSA320-A320_6678-2,37.18306899999999,2024-06-05,False
D006046,A320_6678,ORDA320-A320_6678-3,16.322169000000002,2024-06-05,False
D005166,A320_6678,AUTA320-A320_6678-4,55.713023,2024-06-05,False
D006848,A320_6678,SYSA320-A320_6678-5,44.78922,2024-06-05,False
D006310,A320_6678,RADA320-A320_6678-6,5.391907000000001,2024-06-05,False
D001158,A320_6678,SYSA320-A320_6678-7,18.62733,2024-06-05,False
D002694,A320_6678,SYSA320-A320_6678-8,47.462771000000004,2024-06-05,False
D009137,A320_6678,SYSA320-A320_6678-9,45.648407,2024-06-05,False
D004122,A320_6678,SYSA320-A320_6678-10,12.215123,2024-06-05,False
D000935,A320_6678,UNIA320-A320_6678-11,26.123815999999998,2024-06-05,False
D005736,A320_6678,SYSA320-A320_6678-12,6.205481,2024-06-05,False
D009013,A320_6678,SYSA320-A320_6678-13,50.149233,2024-06-05,False
D001061,A320_6678,SYSA320-A320_6678-14,37.184807000000006,2024-06-05,False
D005030,A320_6678,SYSA320-A320_6678-15,36.405499,2024-06-05,False
D005731,A320_6678,GENA320-A320_6678-16,6.076644,2024-06-05,False
D000841,A320_6678,TRAA320-A320_6678-17,35.271301,2024-06-05,False
D000201,A320_6678,TRAA320-A320_6678-18,51.638476,2024-06-05,False
D007971,A320_6678,SYSA320-A320_6678-19,17.894663,2024-06-05,False
D007863,A320_6678,AILA320-A320_6678-20,31.059516000000002,2024-06-05,False
D009462,A320_6678,EMPA320-A320_6678-21,10.680824,2024-06-05,False
D003072,A320_6678,FLAA320-A320_6678-22,38.654225000000004,2024-06-05,False
D008680,A320_6678,SPOA320-A320_6678-23,48.786034,2024-06-05,False
D006494,A320_6678,FREA320-A320_6678-24,48.22213500000001,2024-06-05,False
D008742,A320_6678,SYSA320-A320_6678-25,41.155125,2024-06-05,False
D007347,A320_6678,GOUA320-A320_6678-26,60.792387000000005,2024-06-05,False
D008279,A320_6678,SYSA320-A320_6678-27,42.829642,2024-06-05,False
D004983,A320_6678,SYSA320-A320_6678-28,19.981687,2024-06-05,False
D003705,A320_6678,SYSA320-A320_6678-29,14.391939000000002,2024-06-05,False
D006789,A320_6678,ECLA320-A320_6678-30,38.930811,2024-06-05,False
D009409,A320_6678,SIEA320-A320_6678-31,18.990154000000004,2024-06-05,False
